#Frame      Mode1    Mode2    Mode3
     818 -289.636  128.834 -132.357
     819 -291.333  127.642 -132.571
     820 -291.305  131.449 -130.029
     821 -290.810  130.449 -129.158
     822 -290.372  134.193 -130.298
     823 -287.557  133.241 -129.290
     824 -290.225  131.524 -133.790
     825 -289.631  133.240 -132.724
     826 -289.465  134.644 -131.318
     827 -290.639  131.890 -129.279
     828 -290.126  130.754 -129.474
     829 -289.744  128.835 -126.679
     830 -291.013  135.178 -128.816
     831 -290.864  130.941 -128.348
     832 -293.307  131.343 -128.418
     833 -294.526  134.707 -130.794
     834 -295.705  132.327 -134.116
     835 -294.501  135.353 -133.570
     836 -295.374  135.695 -132.781
     837 -296.336  132.256 -130.942
     838 -294.931  131.655 -132.447
     839 -292.708  130.712 -132.454
     840 -293.204  132.860 -135.477
     841 -293.017  133.144 -135.549
     842 -293.813  134.729 -132.702
     843 -293.516  133.714 -131.696
     844 -292.486  136.246 -129.129
     845 -294.680  135.927 -129.919
     846 -294.704  136.010 -130.123
     847 -293.617  133.259 -130.380
     848 -294.227  135.429 -129.341
     849 -291.362  134.355 -125.669
     850 -289.618  132.982 -126.360
     851 -289.362  136.817 -127.238
     852 -292.345  134.566 -128.910
     853 -293.759  135.610 -129.136
     854 -292.777  134.597 -128.549
     855 -291.603  133.780 -128.369
     856 -289.098  129.145 -127.016
     857 -288.746  130.479 -129.109
     858 -291.911  130.524 -128.899
     859 -290.683  132.175 -127.810
     860 -291.200  131.419 -128.129
     861 -290.666  135.441 -127.024
     862 -289.105  134.914 -126.560
     863 -289.389  133.451 -127.978
     864 -289.634  134.360 -126.597
     865 -290.401  135.768 -127.210
     866 -289.450  137.838 -130.732
     867 -287.692  137.980 -127.892
     868 -287.452  139.365 -127.565
     869 -286.948  140.184 -129.379
     870 -286.411  137.876 -133.132
     871 -286.335  138.069 -134.496
     872 -284.479  139.731 -136.585
     873 -283.196  142.931 -133.771
     874 -282.605  139.220 -135.529
     875 -278.885  143.164 -133.674
     876 -281.713  140.532 -135.927
     877 -283.278  138.268 -138.711
     878 -284.217  141.485 -137.006
     879 -281.879  140.645 -137.866
     880 -282.434  139.551 -135.666
     881 -283.516  138.495 -133.570
     882 -282.107  137.069 -136.638
     883 -282.235  137.291 -136.816
     884 -282.875  137.054 -134.909
     885 -284.538  137.780 -135.888
     886 -282.524  137.371 -138.789
     887 -285.157  137.452 -143.520
     888 -285.049  138.259 -142.334
     889 -281.299  137.998 -138.593
     890 -283.445  135.317 -140.331
     891 -281.192  134.930 -139.352
     892 -284.752  138.488 -136.999
     893 -283.690  137.699 -135.563
     894 -284.012  137.951 -134.439
     895 -282.468  135.720 -133.078
     896 -284.602  133.312 -135.205
     897 -283.252  133.237 -133.255
     898 -281.273  135.605 -128.944
     899 -282.138  138.344 -129.331
     900 -281.747  137.738 -129.380
     901 -281.408  140.534 -127.868
     902 -282.576  139.632 -131.740
     903 -282.952  139.715 -134.461
     904 -280.103  139.948 -133.067
     905 -283.476  139.923 -134.918
     906 -283.169  141.642 -133.271
     907 -281.901  137.447 -131.305
     908 -280.912  139.342 -130.946
     909 -280.460  141.173 -133.403
     910 -280.164  143.075 -132.560
     911 -279.487  142.640 -132.796
     912 -278.643  144.274 -131.314
     913 -278.733  143.042 -130.906
     914 -279.571  142.651 -130.582
     915 -279.144  143.585 -130.520
     916 -280.211  143.486 -124.678
     917 -277.976  143.131 -122.486
     918 -278.606  141.749 -124.561
     919 -280.764  137.286 -124.131
     920 -281.300  140.061 -125.695
     921 -282.398  139.159 -124.707
     922 -281.976  140.744 -123.849
     923 -283.882  138.830 -123.728
     924 -284.471  137.939 -124.718
     925 -283.606  140.604 -125.154
     926 -282.747  137.971 -125.821
     927 -284.528  140.164 -126.883
     928 -283.766  142.969 -123.104
     929 -282.364  142.938 -124.041
     930 -282.652  143.313 -124.544
     931 -283.196  143.865 -124.088
     932 -282.808  142.509 -124.625
     933 -281.349  141.241 -124.604
     934 -282.483  144.010 -123.368
     935 -282.208  143.660 -124.790
     936 -280.930  145.155 -128.005
     937 -284.405  144.389 -126.901
     938 -281.867  145.691 -127.159
     939 -280.071  145.285 -129.446
     940 -281.675  148.631 -126.267
     941 -280.007  146.242 -128.217
     942 -279.651  147.172 -126.695
     943 -278.442  149.840 -127.766
     944 -281.379  146.125 -123.078
     945 -278.984  146.547 -122.208
     946 -280.211  148.728 -124.749
     947 -281.698  148.125 -125.507
     948 -283.004  147.569 -124.781
     949 -281.037  148.033 -119.242
     950 -283.774  146.911 -122.824
     951 -284.140  145.942 -123.201
     952 -282.666  149.236 -121.422
     953 -281.063  148.518 -124.129
     954 -281.423  149.059 -125.012
     955 -278.431  146.536 -122.751
     956 -278.532  148.993 -121.415
     957 -280.974  146.285 -122.475
     958 -276.891  146.608 -124.730
     959 -277.455  145.724 -126.670
     960 -281.099  143.942 -124.454
     961 -279.976  141.785 -128.291
     962 -281.746  140.500 -128.857
     963 -282.962  141.162 -126.094
     964 -280.141  143.135 -129.111
     965 -281.227  144.176 -129.244
     966 -280.345  147.526 -127.800
     967 -278.441  146.548 -124.705
     968 -279.334  142.851 -128.488
     969 -279.761  142.503 -129.905
     970 -282.148  144.112 -130.890
     971 -282.355  144.361 -129.857
     972 -280.384  144.573 -128.714
     973 -282.655  141.942 -128.183
     974 -284.030  139.480 -127.906
     975 -284.466  140.323 -130.302
     976 -284.319  141.750 -128.919
     977 -283.437  139.930 -127.512
     978 -280.424  141.451 -124.582
     979 -277.865  141.406 -127.378
     980 -278.459  143.043 -126.144
     981 -280.747  142.565 -125.286
     982 -279.899  142.936 -122.988
     983 -279.527  143.766 -123.239
     984 -281.762  141.643 -124.042
     985 -283.422  142.756 -126.380
     986 -283.931  142.212 -128.282
     987 -282.862  143.849 -125.326
     988 -283.144  143.218 -124.791
     989 -283.589  139.903 -122.564
     990 -282.220  139.768 -121.476
     991 -282.035  138.064 -122.291
     992 -282.646  141.388 -122.541
     993 -283.710  141.572 -123.719
     994 -284.971  140.599 -127.634
     995 -286.982  138.666 -129.632
     996 -289.072  140.338 -131.479
     997 -284.022  141.331 -127.038
     998 -285.608  141.086 -127.431
     999 -286.135  142.286 -127.521
    1000 -287.327  139.517 -124.532
    1001 -286.393  139.682 -123.339
    1002 -287.026  138.612 -126.328
    1003 -286.961  138.323 -127.075
    1004 -285.634  139.889 -126.840
    1005 -283.656  140.574 -123.753
    1006 -286.401  140.990 -122.900
    1007 -287.853  140.208 -124.418
    1008 -283.219  140.521 -123.277
    1009 -282.974  141.602 -123.375
    1010 -283.541  144.367 -125.972
    1011 -284.362  143.707 -123.991
    1012 -284.790  141.711 -125.688
    1013 -282.964  144.227 -127.102
    1014 -282.470  144.360 -127.502
    1015 -287.791  146.052 -127.156
    1016 -285.799  147.106 -128.272
    1017 -284.942  147.340 -128.754
    1018 -285.218  145.793 -135.115
    1019 -285.814  149.253 -136.717
    1020 -280.889  149.855 -138.467
    1021 -281.569  147.817 -138.528
    1022 -282.336  147.445 -141.289
    1023 -280.888  146.171 -139.800
    1024 -282.927  145.978 -140.510
    1025 -283.211  145.336 -140.060
    1026 -284.064  144.043 -142.837
    1027 -287.618  142.310 -142.525
    1028 -289.351  143.288 -142.056
    1029 -286.342  143.008 -141.758
    1030 -286.306  140.856 -140.143
    1031 -284.499  144.496 -140.627
    1032 -285.173  145.721 -138.961
    1033 -287.683  144.609 -135.240
    1034 -286.244  147.408 -136.414
    1035 -283.570  148.115 -137.299
    1036 -285.730  145.781 -137.920
    1037 -285.974  146.364 -138.602
    1038 -287.144  147.304 -141.236
    1039 -288.259  149.394 -139.382
    1040 -287.008  143.544 -139.800
    1041 -286.366  148.637 -138.327
    1042 -284.288  150.249 -134.996
    1043 -286.302  150.639 -131.850
    1044 -284.763  145.851 -131.286
    1045 -285.378  146.568 -131.304
    1046 -285.866  148.182 -131.044
    1047 -290.018  146.511 -130.376
    1048 -287.991  144.909 -132.101
    1049 -290.382  145.126 -131.423
    1050 -288.423  144.104 -132.258
    1051 -288.690  146.467 -132.697
    1052 -286.617  149.832 -133.703
    1053 -285.235  148.274 -132.047
    1054 -285.743  148.025 -134.389
    1055 -285.878  148.051 -136.608
    1056 -286.964  148.142 -136.891
    1057 -287.631  143.633 -135.698
    1058 -285.322  146.073 -135.461
    1059 -286.166  148.325 -137.656
    1060 -285.916  149.382 -135.513
    1061 -283.044  149.945 -134.899
    1062 -283.647  149.238 -133.026
    1063 -282.540  149.355 -136.497
    1064 -284.494  150.074 -135.359
    1065 -281.966  151.557 -136.423
    1066 -281.316  151.415 -136.778
    1067 -282.176  154.857 -134.863
    1068 -285.426  151.974 -134.666
    1069 -286.889  148.026 -134.602
    1070 -285.390  147.253 -131.216
    1071 -285.631  144.030 -130.499
    1072 -287.453  145.342 -129.383
    1073 -285.604  144.262 -127.603
    1074 -283.928  149.023 -126.100
    1075 -284.545  150.534 -125.343
    1076 -284.254  149.385 -128.456
    1077 -282.852  149.391 -126.261
    1078 -282.526  147.548 -126.818
    1079 -284.113  146.517 -128.999
    1080 -284.887  146.638 -129.451
    1081 -286.868  147.381 -127.324
    1082 -288.191  146.259 -128.774
    1083 -288.290  148.684 -126.806
    1084 -288.336  146.693 -127.740
    1085 -287.886  147.626 -126.245
    1086 -288.067  147.449 -128.992
    1087 -285.448  149.251 -126.032
    1088 -285.325  148.938 -125.737
    1089 -284.994  148.532 -121.554
    1090 -284.487  147.991 -122.131
    1091 -281.918  148.204 -119.202
    1092 -286.432  145.859 -119.379
    1093 -286.642  145.625 -120.599
    1094 -283.987  147.215 -118.790
    1095 -287.782  146.534 -119.338
    1096 -288.688  145.839 -122.696
    1097 -287.790  147.579 -122.645
    1098 -286.575  145.779 -120.705
    1099 -286.550  145.995 -121.080
    1100 -284.086  143.817 -118.429
    1101 -282.068  144.023 -118.289
    1102 -285.019  143.765 -118.970
    1103 -285.887  144.937 -121.383
    1104 -285.325  144.453 -115.879
    1105 -286.879  147.068 -117.499
    1106 -285.905  147.478 -116.087
    1107 -284.656  149.094 -114.712
    1108 -284.759  150.977 -115.038
    1109 -283.711  155.089 -116.056
    1110 -284.785  150.948 -117.855
    1111 -284.865  152.490 -115.737
    1112 -283.260  151.840 -111.464
    1113 -282.965  150.129 -113.830
    1114 -283.619  147.809 -111.732
    1115 -285.290  150.295 -114.148
    1116 -285.547  146.805 -110.810
    1117 -289.487  145.749 -110.818
    1118 -288.593  151.378 -109.506
    1119 -285.408  151.249 -109.726
    1120 -285.963  149.259 -109.190
    1121 -285.037  145.284 -107.908
    1122 -283.830  147.661 -108.193
    1123 -284.130  148.433 -107.185
    1124 -284.196  146.733 -108.654
    1125 -284.420  150.438 -110.139
    1126 -284.858  144.766 -112.408
    1127 -285.484  148.395 -109.277
    1128 -285.945  146.694 -107.114
    1129 -282.945  147.148 -104.063
    1130 -283.662  147.668 -106.551
    1131 -283.343  146.307 -104.874
    1132 -283.939  147.500 -106.339
    1133 -283.977  149.763 -103.188
    1134 -283.547  149.361 -102.099
    1135 -283.658  149.572 -100.941
    1136 -282.080  147.127 -102.052
    1137 -282.271  149.557 -103.887
    1138 -283.412  148.975 -103.036
    1139 -283.388  149.080 -101.272
    1140 -283.853  151.133 -102.503
    1141 -280.405  151.130 -101.832
    1142 -282.254  150.877 -102.392
    1143 -279.441  149.482 -103.024
    1144 -280.725  150.294 -101.885
    1145 -283.378  150.853 -103.104
    1146 -282.521  148.852 -101.960
    1147 -283.948  147.153 -104.473
    1148 -286.073  147.167 -103.020
    1149 -283.310  149.266 -103.812
    1150 -285.412  146.912 -106.885
    1151 -285.984  145.623 -106.774
    1152 -286.848  144.585 -105.819
    1153 -289.359  147.675 -111.643
    1154 -287.383  146.735 -110.648
    1155 -285.740  146.617 -107.535
    1156 -286.301  146.880 -107.342
    1157 -284.156  146.632 -106.701
    1158 -284.693  147.451 -105.928
    1159 -285.952  146.708 -101.770
    1160 -286.925  145.828 -104.235
    1161 -283.377  146.272 -101.439
    1162 -285.443  143.948  -99.493
    1163 -283.032  144.000  -95.974
    1164 -284.469  142.519  -92.506
    1165 -285.586  142.620  -95.730
    1166 -286.219  143.302  -94.703
    1167 -286.237  145.402  -95.721
    1168 -285.224  147.646  -93.776
    1169 -284.597  143.695  -97.570
    1170 -286.471  145.316  -95.060
    1171 -285.993  143.876  -94.281
    1172 -285.624  142.551  -92.588
    1173 -287.499  141.200  -92.574
    1174 -289.103  142.600  -95.470
    1175 -287.168  139.581  -94.076
    1176 -287.352  140.538  -95.291
    1177 -289.956  141.040  -96.150
    1178 -287.863  143.654  -96.938
    1179 -288.306  142.488  -96.942
    1180 -285.524  144.217  -95.564
    1181 -283.499  143.580  -93.723
    1182 -284.344  143.965  -93.910
    1183 -285.796  145.484  -93.647
    1184 -286.032  144.831  -92.549
    1185 -286.855  143.399  -94.132
    1186 -285.889  142.466  -92.113
    1187 -285.083  141.198  -92.950
    1188 -285.458  141.503  -90.105
    1189 -283.778  142.538  -90.114
    1190 -286.604  143.228  -96.502
    1191 -285.934  140.061  -96.933
    1192 -285.272  141.976  -96.225
    1193 -284.317  143.833  -95.571
    1194 -284.577  144.936  -95.874
    1195 -286.478  145.789  -97.412
    1196 -287.068  143.986  -99.849
    1197 -288.454  146.270 -100.663
    1198 -288.706  141.564  -98.940
    1199 -287.779  141.240 -100.020
    1200 -289.626  140.671 -103.022
    1201 -289.793  140.698 -101.123
    1202 -292.187  143.114 -102.294
    1203 -290.515  141.851  -98.703
    1204 -291.957  138.503  -98.543
    1205 -290.828  138.881 -101.154
    1206 -291.789  140.903  -99.676
    1207 -290.747  137.955  -99.113
    1208 -290.358  140.076  -99.896
    1209 -288.234  140.930  -98.290
    1210 -285.820  139.709  -98.056
    1211 -287.487  138.328 -101.383
    1212 -285.485  140.248 -102.375
    1213 -288.507  137.993  -98.647
    1214 -287.817  137.732  -95.648
    1215 -289.027  138.586  -95.033
    1216 -290.145  138.941  -91.983
    1217 -286.510  139.782  -92.185
    1218 -286.546  141.010  -96.554
    1219 -284.491  141.517  -96.184
    1220 -287.337  141.803  -94.703
    1221 -286.965  140.854  -95.348
    1222 -286.265  140.027  -95.318
    1223 -286.070  141.374  -96.471
    1224 -285.715  142.842  -98.116
    1225 -285.159  144.263  -97.687
    1226 -282.912  143.626  -97.431
    1227 -282.800  140.908  -95.521
    1228 -282.885  145.318  -98.762
    1229 -281.912  143.606  -99.177
    1230 -282.521  144.299  -97.268
    1231 -283.175  142.930  -99.915
    1232 -284.916  142.939 -101.208
    1233 -285.175  141.819 -100.058
    1234 -283.699  142.597  -96.260
    1235 -284.979  144.482  -96.696
    1236 -284.575  143.692  -95.104
    1237 -285.139  140.884  -98.816
    1238 -286.232  141.025 -104.315
    1239 -286.533  143.700 -104.077
    1240 -286.901  143.922 -104.806
    1241 -286.118  142.560 -103.849
    1242 -286.326  142.609 -105.678
    1243 -285.489  140.848 -106.190
    1244 -287.190  142.275 -105.827
    1245 -287.377  143.173 -104.402
    1246 -284.874  142.381 -104.219
    1247 -288.537  143.968 -101.690
    1248 -287.656  142.483 -104.174
    1249 -287.113  142.112 -103.708
    1250 -286.115  145.450 -102.010
