#Frame      Mode1    Mode2    Mode3
     817 -301.336  112.115 -107.549
     818 -302.356  111.282 -105.842
     819 -301.155  112.380 -106.688
     820 -301.339  113.207 -107.369
     821 -302.848  112.391 -108.209
     822 -300.879  110.920 -109.557
     823 -298.727  109.653 -106.856
     824 -298.481  111.281 -104.960
     825 -297.710  110.501 -105.977
     826 -298.391  112.116 -104.309
     827 -299.834  111.358 -106.117
     828 -298.854  112.054 -104.497
     829 -299.196  108.918 -105.256
     830 -299.745  113.361 -106.717
     831 -299.244  115.290 -106.716
     832 -298.675  114.284 -105.940
     833 -298.338  115.460 -105.414
     834 -298.767  113.368 -102.908
     835 -299.024  115.594 -104.119
     836 -301.212  114.639 -104.161
     837 -298.492  112.924 -104.951
     838 -297.739  113.364 -106.594
     839 -298.158  111.250 -104.628
     840 -299.472  112.168 -104.788
     841 -299.486  111.550 -105.068
     842 -297.987  110.886 -106.270
     843 -300.087  109.418 -107.908
     844 -299.390  108.667 -108.619
     845 -297.553  110.031 -109.312
     846 -301.048  110.137 -111.608
     847 -300.757  107.186 -110.902
     848 -301.149  109.553 -109.872
     849 -301.043  108.505 -110.734
     850 -301.531  108.701 -110.148
     851 -301.593  109.613 -111.148
     852 -302.476  110.107 -110.372
     853 -302.453  108.360 -109.379
     854 -302.685  108.358 -107.945
     855 -304.276  107.201 -108.646
     856 -303.330  108.391 -108.405
     857 -302.450  107.569 -105.865
     858 -305.225  105.086 -108.273
     859 -305.571  103.862 -109.145
     860 -306.824  102.338 -110.147
     861 -306.386  104.359 -109.723
     862 -305.831  102.286 -110.227
     863 -308.099  101.985 -109.654
     864 -308.335  101.796 -110.065
     865 -306.432  100.876 -110.817
     866 -305.890  102.673 -106.462
     867 -307.798  101.710 -108.918
     868 -306.998  100.476 -107.100
     869 -307.420  100.743 -106.809
     870 -304.629  102.074 -105.767
     871 -306.009  104.037 -107.176
     872 -306.642  101.644 -107.219
     873 -305.176  102.773 -106.378
     874 -305.036  102.210 -106.566
     875 -306.295  100.578 -106.022
     876 -305.310   99.859 -106.709
     877 -307.420  102.072 -105.376
     878 -305.759  102.234 -105.272
     879 -306.481  103.130 -107.041
     880 -305.388  104.089 -105.975
     881 -304.268  102.471 -106.014
     882 -305.658  104.942 -104.688
     883 -304.603  104.107 -105.263
     884 -305.509  105.197 -104.868
     885 -306.462  104.642 -107.021
     886 -306.234  104.458 -103.065
     887 -306.555  101.689 -103.574
     888 -305.067  102.003 -102.279
     889 -308.251  101.890 -103.283
     890 -308.142  101.457 -104.571
     891 -307.037   99.927 -105.471
     892 -308.204  100.192 -106.398
     893 -307.128   99.260 -106.341
     894 -307.421   99.013 -107.860
     895 -307.654  100.750 -109.891
     896 -307.335   99.364 -110.800
     897 -308.131   99.534 -110.889
     898 -306.834  100.729 -108.406
     899 -306.756   98.303 -107.246
     900 -309.116   99.482 -108.450
     901 -309.204  101.548 -106.009
     902 -309.101  101.918 -105.025
     903 -307.256   99.484 -105.548
     904 -308.175   99.161 -105.238
     905 -308.013   99.543 -105.183
     906 -308.365   99.923 -103.147
     907 -310.587   97.701 -102.621
     908 -310.754   98.541 -100.558
     909 -310.584   96.288 -101.314
     910 -310.524   97.056 -103.551
     911 -308.547   96.379 -103.260
     912 -309.516   96.592 -100.728
     913 -312.024   95.863 -104.451
     914 -309.274   96.281 -101.565
     915 -312.164   95.935 -102.779
     916 -313.132   95.043 -106.418
     917 -314.205   94.494 -109.412
     918 -314.186   94.145 -106.222
     919 -313.460   95.319 -107.490
     920 -315.137   93.891 -110.170
     921 -312.478   98.171 -109.093
     922 -312.049  100.291 -108.280
     923 -311.726   98.346 -108.533
     924 -310.736   97.725 -109.234
     925 -310.858   96.909 -108.376
     926 -310.858   97.934 -105.702
     927 -310.313   96.393 -107.353
     928 -312.049   97.298 -106.974
     929 -310.495   97.156 -109.826
     930 -307.963   97.958 -110.001
     931 -307.769   95.748 -108.837
     932 -308.692   95.946 -108.675
     933 -309.764   97.248 -107.493
     934 -309.684   97.159 -110.910
     935 -310.279   99.156 -107.165
     936 -309.354  100.399 -107.758
     937 -308.373  102.104 -105.743
     938 -306.739  103.340 -107.333
     939 -308.835  102.477 -107.914
     940 -309.427  101.764 -105.785
     941 -309.265   99.510 -105.918
     942 -309.625  100.663 -103.771
     943 -307.840  101.432 -105.959
     944 -307.470  100.329 -105.061
     945 -309.400  102.827 -102.190
     946 -309.645  103.961 -100.999
     947 -310.439  105.493 -102.428
     948 -308.623  104.152 -101.696
     949 -308.953  105.530 -100.202
     950 -307.390  103.607 -100.092
     951 -307.211  103.427 -101.159
     952 -307.879  103.425 -103.400
     953 -308.413  104.179 -102.271
     954 -306.991  104.404 -101.052
     955 -305.546  106.755 -103.982
     956 -306.112  107.237  -99.072
     957 -307.667  105.223 -101.652
     958 -308.550  107.164 -103.110
     959 -310.568  106.180 -101.929
     960 -309.569  104.017 -103.452
     961 -307.819  104.249 -103.545
     962 -307.774  104.210 -103.397
     963 -309.457  108.183 -102.936
     964 -309.295  108.882 -104.678
     965 -309.813  108.569 -106.534
     966 -309.488  105.007 -106.673
     967 -309.395  105.785 -107.697
     968 -308.178  105.889 -107.857
     969 -308.403  103.959 -109.323
     970 -307.981  107.270 -107.571
     971 -309.462  108.524 -107.431
     972 -309.757  106.696 -106.521
     973 -309.466  105.516 -105.163
     974 -309.948  104.958 -107.327
     975 -310.059  104.003 -108.445
     976 -309.157  101.470 -110.073
     977 -308.791  101.284 -112.016
     978 -309.321   98.291 -110.468
     979 -309.873   96.479 -110.608
     980 -309.005   97.450 -108.375
     981 -309.370   98.380 -110.500
     982 -311.553   98.140 -110.700
     983 -310.990   98.508 -107.572
     984 -314.518   98.221 -106.504
     985 -314.888   98.188 -108.786
     986 -312.122   97.858 -108.269
     987 -311.771   99.137 -109.997
     988 -310.184   99.909 -111.418
     989 -309.946  101.828 -110.431
     990 -310.211  100.699 -111.620
     991 -310.922   99.203 -112.859
     992 -311.008   99.413 -112.630
     993 -310.981  100.538 -114.269
     994 -310.324  100.504 -114.155
     995 -312.408   99.641 -111.792
     996 -311.847  101.856 -112.814
     997 -312.333   99.685 -111.414
     998 -312.704  102.135 -110.589
     999 -311.531  102.339 -112.104
    1000 -310.074   99.855 -113.709
    1001 -309.190  100.471 -115.465
    1002 -310.973  100.339 -114.843
    1003 -309.658  100.661 -114.360
    1004 -310.107   99.153 -113.285
    1005 -310.948   95.986 -115.300
    1006 -312.461   97.920 -114.871
    1007 -311.801   98.268 -114.413
    1008 -312.446   98.698 -113.817
    1009 -313.836  100.408 -114.048
    1010 -315.302  100.384 -116.585
    1011 -315.598  100.599 -116.663
    1012 -314.208   99.497 -119.432
    1013 -312.754   99.160 -117.674
    1014 -312.065   99.642 -118.076
    1015 -311.776  102.088 -115.557
    1016 -311.478  102.767 -114.758
    1017 -309.027  100.721 -115.470
    1018 -310.389  101.400 -115.908
    1019 -310.978  100.080 -115.462
    1020 -308.908  102.062 -118.069
    1021 -308.966   99.480 -117.598
    1022 -308.552  101.734 -117.656
    1023 -308.929  100.261 -113.790
    1024 -309.460  101.920 -114.469
    1025 -308.959  103.423 -116.283
    1026 -309.361  105.594 -117.144
    1027 -307.110  106.817 -118.754
    1028 -307.295  106.551 -120.501
    1029 -305.774  106.927 -120.370
    1030 -307.162  104.379 -119.487
    1031 -306.871  103.168 -118.513
    1032 -307.532  102.638 -120.493
    1033 -307.479  101.756 -119.241
    1034 -307.938  103.186 -120.722
    1035 -308.015  103.738 -121.700
    1036 -309.400  101.725 -121.334
    1037 -310.331  102.458 -120.569
    1038 -308.470  102.592 -118.450
    1039 -308.215  102.597 -117.182
    1040 -307.927  100.470 -116.234
    1041 -307.232  100.258 -119.399
    1042 -305.077  101.954 -119.262
    1043 -306.270  102.953 -119.622
    1044 -306.209  100.921 -119.870
    1045 -306.075   98.956 -122.440
    1046 -307.784   99.147 -120.487
    1047 -305.750  100.250 -119.677
    1048 -305.606  104.187 -118.244
    1049 -304.803  104.312 -117.670
    1050 -306.765  107.029 -118.224
    1051 -308.397  108.521 -116.626
    1052 -305.652  107.672 -117.221
    1053 -306.981  107.696 -119.000
    1054 -307.424  105.747 -122.190
    1055 -307.363  106.205 -122.534
    1056 -305.897  106.827 -122.481
    1057 -303.444  107.359 -122.095
    1058 -303.794  110.056 -121.412
    1059 -303.832  109.678 -119.123
    1060 -304.353  108.989 -119.608
    1061 -304.974  106.104 -119.830
    1062 -304.954  105.332 -121.033
    1063 -305.705  109.046 -120.225
    1064 -305.799  107.484 -119.069
    1065 -305.717  105.042 -120.548
    1066 -305.418  108.149 -121.185
    1067 -305.602  109.257 -120.129
    1068 -307.270  108.414 -121.978
    1069 -306.898  109.234 -123.704
    1070 -306.485  110.213 -121.116
    1071 -306.804  109.029 -121.974
    1072 -305.026  109.296 -120.446
    1073 -305.392  109.813 -117.262
    1074 -304.570  109.969 -119.270
    1075 -303.957  109.269 -118.804
    1076 -304.622  109.262 -118.410
    1077 -306.889  106.571 -118.530
    1078 -308.110  107.615 -120.059
    1079 -306.854  106.833 -121.917
    1080 -307.238  108.474 -119.903
    1081 -307.720  108.922 -119.177
    1082 -306.753  106.709 -119.542
    1083 -305.758  106.975 -119.518
    1084 -306.012  106.632 -121.009
    1085 -305.962  104.593 -120.237
    1086 -309.162  102.469 -120.256
    1087 -307.590  105.180 -119.092
    1088 -306.333  105.992 -120.312
    1089 -307.870  106.527 -118.767
    1090 -307.234  107.326 -118.871
    1091 -308.409  105.532 -120.037
    1092 -308.630  105.564 -122.361
    1093 -308.628  104.566 -123.633
    1094 -308.778  103.560 -123.344
    1095 -305.123  103.160 -122.502
    1096 -305.882  102.469 -123.755
    1097 -306.901  103.459 -127.206
    1098 -307.662  103.465 -126.272
    1099 -306.720  101.391 -126.699
    1100 -304.726  104.749 -126.497
    1101 -306.210  104.364 -125.255
    1102 -306.490  104.309 -128.283
    1103 -308.086  104.689 -127.833
    1104 -308.194  106.014 -129.393
    1105 -306.298  106.508 -128.830
    1106 -306.936  104.380 -127.587
    1107 -307.519  106.006 -126.588
    1108 -306.200  104.784 -126.719
    1109 -307.860  105.664 -124.268
    1110 -307.944  105.278 -125.155
    1111 -307.404  106.114 -124.713
    1112 -307.641  105.775 -125.571
    1113 -307.336  106.248 -126.070
    1114 -306.607  107.863 -123.757
    1115 -306.565  107.050 -125.869
    1116 -306.665  107.553 -123.645
    1117 -305.194  108.248 -123.669
    1118 -305.931  109.385 -123.969
    1119 -306.537  109.494 -124.463
    1120 -306.510  107.169 -122.286
    1121 -306.002  109.473 -121.454
    1122 -304.960  109.247 -120.510
    1123 -305.789  110.145 -123.749
    1124 -305.907  110.107 -123.118
    1125 -306.969  112.818 -121.979
    1126 -307.260  109.307 -120.846
    1127 -307.229  109.552 -122.367
    1128 -307.766  109.911 -123.173
    1129 -305.697  109.734 -122.799
    1130 -306.763  110.063 -123.230
    1131 -305.317  110.042 -120.699
    1132 -304.729  111.797 -122.012
    1133 -306.475  114.055 -123.431
    1134 -306.263  112.924 -122.744
    1135 -308.307  114.677 -121.647
    1136 -309.526  113.325 -121.408
    1137 -307.478  114.171 -118.907
    1138 -307.531  112.167 -118.786
    1139 -306.635  113.244 -119.763
    1140 -309.510  114.446 -121.205
    1141 -309.785  113.967 -120.083
    1142 -310.860  113.527 -123.620
    1143 -308.209  112.462 -123.471
    1144 -308.895  114.471 -124.377
    1145 -308.697  116.453 -120.753
    1146 -306.319  117.834 -123.740
    1147 -305.769  116.640 -125.211
    1148 -304.918  119.660 -125.134
    1149 -305.302  119.341 -124.598
    1150 -306.596  119.695 -125.016
    1151 -306.311  121.471 -127.271
    1152 -307.208  118.670 -128.241
    1153 -306.548  120.021 -126.835
    1154 -305.937  119.749 -126.703
    1155 -305.798  117.398 -124.328
    1156 -306.814  117.151 -124.843
    1157 -307.478  117.541 -127.041
    1158 -308.199  117.250 -127.513
    1159 -306.948  118.065 -127.551
    1160 -306.759  116.301 -128.759
    1161 -308.665  115.426 -129.798
    1162 -309.136  115.047 -129.458
    1163 -304.936  114.558 -128.588
    1164 -303.294  114.038 -128.107
    1165 -304.844  114.814 -128.179
    1166 -303.657  114.293 -126.668
    1167 -305.999  115.666 -127.612
    1168 -305.157  113.346 -127.592
    1169 -304.412  112.675 -129.309
    1170 -303.078  114.294 -128.688
    1171 -303.779  112.857 -129.188
    1172 -303.682  114.276 -129.854
    1173 -304.872  112.838 -131.091
    1174 -306.296  114.223 -131.929
    1175 -305.496  116.475 -131.996
    1176 -304.687  115.233 -132.328
    1177 -303.692  114.900 -134.071
    1178 -304.363  117.221 -134.301
    1179 -307.087  115.326 -132.169
    1180 -302.899  116.052 -130.689
    1181 -301.621  115.624 -131.245
    1182 -302.820  115.298 -129.308
    1183 -303.036  114.204 -130.208
    1184 -304.189  114.727 -128.628
    1185 -302.005  114.803 -128.406
    1186 -304.261  115.773 -129.107
    1187 -303.099  116.889 -128.892
    1188 -303.217  115.788 -127.551
    1189 -301.498  116.096 -124.484
    1190 -302.087  116.737 -125.988
    1191 -303.244  117.376 -126.749
    1192 -303.136  115.926 -127.481
    1193 -302.532  117.437 -126.048
    1194 -304.329  118.563 -129.304
    1195 -302.927  117.685 -127.477
    1196 -302.129  117.660 -126.842
    1197 -301.989  117.675 -127.380
    1198 -302.451  118.661 -127.878
    1199 -303.037  117.512 -128.858
    1200 -304.431  115.740 -130.242
    1201 -303.614  115.737 -130.739
    1202 -302.771  114.269 -129.876
    1203 -303.677  113.515 -128.235
    1204 -303.763  113.993 -125.739
    1205 -305.388  116.584 -124.146
    1206 -304.184  113.653 -124.322
    1207 -303.843  114.880 -124.424
    1208 -302.060  118.634 -124.612
    1209 -301.819  118.841 -123.757
    1210 -302.268  120.822 -123.167
    1211 -301.652  119.122 -125.434
    1212 -302.420  117.526 -128.955
    1213 -300.513  117.463 -127.996
    1214 -303.168  115.933 -128.212
    1215 -303.404  115.741 -129.402
    1216 -304.660  117.976 -130.179
    1217 -304.504  116.053 -128.747
    1218 -304.177  116.893 -130.053
    1219 -303.400  118.021 -129.332
    1220 -305.896  118.401 -129.546
    1221 -304.904  120.165 -128.812
    1222 -305.321  118.916 -127.343
    1223 -305.566  119.608 -126.285
    1224 -305.513  119.370 -125.966
    1225 -305.416  121.245 -125.644
    1226 -304.142  118.896 -123.022
    1227 -303.796  118.080 -122.529
    1228 -302.969  116.036 -123.423
    1229 -304.634  116.309 -124.302
    1230 -304.357  115.661 -126.108
    1231 -302.191  115.515 -122.695
    1232 -304.686  116.268 -123.561
    1233 -302.505  113.283 -123.019
    1234 -302.193  115.355 -124.916
    1235 -301.637  117.463 -125.462
    1236 -302.287  115.066 -125.781
    1237 -302.222  119.256 -124.296
    1238 -302.951  118.367 -120.797
    1239 -303.029  119.611 -122.488
    1240 -305.270  120.866 -125.120
    1241 -305.784  119.269 -126.226
    1242 -303.693  120.607 -123.916
    1243 -302.233  120.602 -123.637
    1244 -302.261  121.584 -122.987
    1245 -301.571  120.897 -121.546
    1246 -299.767  122.763 -122.664
    1247 -301.689  122.424 -122.020
    1248 -300.912  124.238 -121.805
    1249 -301.305  126.174 -118.873
    1250 -300.612  124.660 -119.674
